DISTRICT,DIST_LGD,SUB_DIST,Subdt_LGD,NAME,CEN_2001,TYPE,STATE,nutrition_idx,protection_idx,education_idx,health_idx,child_anaemia,early_marriage,anc_4plus
Bhagalpur,192,Nathnagar,1339,Shahpur Tamauni,'1032001103598300,Village,Bihar,13091.4,21819,24936,21819,21819,28053,21819
Kaimur (Bhabua),200,Chand,1451,Mohammadpur,'1033000603721200,Village,Bihar,13091.82,21819.7,24936.8,21819.7,21819.7,28053.9,21819.7
Lakhisarai,204,Surajgarha,1367,Rampur Thana Amanat Sa,'1032000603547300,Village,Bihar,13092.24,21820.4,24937.6,21820.4,21820.4,28054.8,21820.4
Jehanabad,199,Jehanabad,1536,Bazidpur,'1026000402812000,Village,Bihar,13092.66,21821.1,24938.4,21821.1,21821.1,28055.7,21821.1
Munger,207,Asarganj,1361,Pansain Arazi,'1024000602720800,Village,Bihar,13093.08,21821.8,24939.2,21821.8,21821.8,28056.6,21821.8
Kaimur (Bhabua),200,Durgawati,1450,Kusharia,'1022001102367800,Village,Bihar,13093.5,21822.5,24940,21822.5,21822.5,28057.5,21822.5
Lakhisarai,204,Lakhisarai,1368,Khagaur,'1026000402813200,Village,Bihar,13093.92,21823.2,24940.8,21823.2,21823.2,28058.4,21823.2
Kaimur (Bhabua),200,Chand,1451,Birbhanpur,'1027001602912400,Village,Bihar,13094.34,21823.9,24941.6,21823.9,21823.9,28059.3,21823.9
Bhagalpur,192,Sabour,1338,Baijnathpur,'1022001302387300,Village,Bihar,13094.76,21824.6,24942.4,21824.6,21824.6,28060.2,21824.6
Kaimur (Bhabua),200,Chand,1451,Kharanti,'1022000802341400,Village,Bihar,13095.18,21825.3,24943.2,21825.3,21825.3,28061.1,21825.3
Bhagalpur,192,Nathnagar,1339,Bishunrampur,'1022001302387200,Village,Bihar,13095.6,21826,24944,21826,21826,28062,21826
Jehanabad,199,Kako,1537,Chatar,'1027001502903200,Village,Bihar,13096.02,21826.7,24944.8,21826.7,21826.7,28062.9,21826.7
Sheikhpura,219,Barbigha,1372,Daria Chak,'1025000302768200,Village,Bihar,13096.44,21827.4,24945.6,21827.4,21827.4,28063.8,21827.4
Kaimur (Bhabua),200,Chand,1451,Barahni,'1027001602912300,Village,Bihar,13096.86,21828.1,24946.4,21828.1,21828.1,28064.7,21828.1
Bhagalpur,192,Jagdishpur,1343,Mirachak,'1032000103484900,Village,Bihar,13097.28,21828.8,24947.2,21828.8,21828.8,28065.6,21828.8
Jehanabad,199,Ratni Faridpur,1535,Gappo Chak,'1022001102367300,Village,Bihar,13097.7,21829.5,24948,21829.5,21829.5,28066.5,21829.5
Jehanabad,199,Kurtha,1546,Mohibullah Chak,'1033000203692300,Village,Bihar,13098.12,21830.2,24948.8,21830.2,21830.2,28067.4,21830.2
Bhagalpur,192,Nathnagar,1339,Bishunpur Arazi,'1022001602434300,Village,Bihar,13098.54,21830.9,24949.6,21830.9,21830.9,28068.3,21830.9
Jehanabad,199,Karpi,1544,Nadi Khurd,'1022001602434200,Village,Bihar,13098.96,21831.6,24950.4,21831.6,21831.6,28069.2,21831.6
Nalanda,209,Ben,1393,Jafra,'1022001202377800,Village,Bihar,13099.38,21832.3,24951.2,21832.3,21832.3,28070.1,21832.3
Rohtas,215,Bikramganj,1461,Lewajit,'1025000202749800,Village,Bihar,13099.8,21833,24952,21833,21833,28071,21833
Rohtas,215,Karakat,1462,Kopa,'1032000503539300,Village,Bihar,13100.22,21833.7,24952.8,21833.7,21833.7,28071.9,21833.7
Kaimur (Bhabua),200,Kudra,1448,Laravandehra,'1024000502711700,Village,Bihar,13100.64,21834.4,24953.6,21834.4,21834.4,28072.8,21834.4
Munger,207,Asarganj,1361,Sagrampur Arazi,'1027000902868800,Village,Bihar,13101.06,21835.1,24954.4,21835.1,21835.1,28073.7,21835.1
Bhagalpur,192,Jagdishpur,1343,Chhilia,'1022001502420100,Village,Bihar,13101.48,21835.8,24955.2,21835.8,21835.8,28074.6,21835.8
Jehanabad,199,Ghoshi,1539,Bazidpur,'1031000403364100,Village,Bihar,13101.9,21836.5,24956,21836.5,21836.5,28075.5,21836.5
Kaimur (Bhabua),200,Chand,1451,Silauta,'1025000302766700,Village,Bihar,13102.32,21837.2,24956.8,21837.2,21837.2,28076.4,21837.2
Kaimur (Bhabua),200,Kudra,1448,Basantpur,'1031000603378600,Village,Bihar,13102.74,21837.9,24957.6,21837.9,21837.9,28077.3,21837.9
Munger,207,Asarganj,1361,Sadpur Arazi,'1033000603721300,Village,Bihar,13103.16,21838.6,24958.4,21838.6,21838.6,28078.2,21838.6
Bhagalpur,192,Nathnagar,1339,Shahpur Tamauni,'1033000103691500,Village,Bihar,13103.58,21839.3,24959.2,21839.3,21839.3,28079.1,21839.3
Rohtas,215,Kochas,1457,Sunderpur,'1033000803740100,Village,Bihar,13104,21840,24960,21840,21840,28080,21840
Lakhisarai,204,Surajgarha,1367,Hakdad Khan,'1022001102358700,Village,Bihar,13104.42,21840.7,24960.8,21840.7,21840.7,28080.9,21840.7
Rohtas,215,Dinara,1458,Milki,'1022001302387400,Village,Bihar,13104.84,21841.4,24961.6,21841.4,21841.4,28081.8,21841.4
Munger,207,Kharagpur,1360,Sadobh,'1025000302761000,Village,Bihar,13105.26,21842.1,24962.4,21842.1,21842.1,28082.7,21842.1
Sheikhpura,219,Ghat Kusumbha,1375,Jitwarpur,'1027000902869100,Village,Bihar,13105.68,21842.8,24963.2,21842.8,21842.8,28083.6,21842.8
Jehanabad,199,Ratni Faridpur,1535,Rafi Chak,'1022001502419700,Village,Bihar,13106.1,21843.5,24964,21843.5,21843.5,28084.5,21843.5
Rohtas,215,Kochas,1457,Mahuari,'1032001103596200,Village,Bihar,13106.52,21844.2,24964.8,21844.2,21844.2,28085.4,21844.2
Lakhisarai,204,Surajgarha,1367,Rampur Thana Amanat Sa,'1022001302386700,Village,Bihar,13106.94,21844.9,24965.6,21844.9,21844.9,28086.3,21844.9
Rohtas,215,Karakat,1462,Chamar Dehri,'1031000403348000,Village,Bihar,13107.36,21845.6,24966.4,21845.6,21845.6,28087.2,21845.6
Jehanabad,199,Kurtha,1546,Pinjranwan,'1027001502902500,Village,Bihar,13107.78,21846.3,24967.2,21846.3,21846.3,28088.1,21846.3
Nalanda,209,Bihar,1386,Deokali,'1033000503713500,Village,Bihar,13108.2,21847,24968,21847,21847,28089,21847
Bhagalpur,192,Nathnagar,1339,Mahhammadpur,'1032000603541600,Village,Bihar,13108.62,21847.7,24968.8,21847.7,21847.7,28089.9,21847.7
Jehanabad,199,Kaler,1543,Mahrauli,'1032001103598000,Village,Bihar,13109.04,21848.4,24969.6,21848.4,21848.4,28090.8,21848.4
Jehanabad,199,Kako,1537,Saidpur Mainawan,'1031000403347300,Village,Bihar,13109.46,21849.1,24970.4,21849.1,21849.1,28091.7,21849.1
Munger,207,Asarganj,1361,Berain,'1022000802344100,Village,Bihar,13109.88,21849.8,24971.2,21849.8,21849.8,28092.6,21849.8
Jehanabad,199,Kurtha,1546,Manikpur,'1032000903568200,Village,Bihar,13110.3,21850.5,24972,21850.5,21850.5,28093.5,21850.5
Rohtas,215,Kochas,1457,Purahra,'1022001502419600,Village,Bihar,13110.72,21851.2,24972.8,21851.2,21851.2,28094.4,21851.2
Lakhisarai,204,Pipariya,1366,Sobha Chak,'1027000902869300,Village,Bihar,13111.14,21851.9,24973.6,21851.9,21851.9,28095.3,21851.9
Jehanabad,199,Ratni Faridpur,1535,Khairu Chak,'1032000503540100,Village,Bihar,13111.56,21852.6,24974.4,21852.6,21852.6,28096.2,21852.6
Munger,207,Asarganj,1361,Sadpur Inglish,'1022001502419500,Village,Bihar,13111.98,21853.3,24975.2,21853.3,21853.3,28097.1,21853.3
Jehanabad,199,Kako,1537,Hati,'1031000503370400,Village,Bihar,13112.4,21854,24976,21854,21854,28098,21854
Munger,207,Kharagpur,1360,Gonai,'1032000103485900,Village,Bihar,13112.82,21854.7,24976.8,21854.7,21854.7,28098.9,21854.7
Lakhisarai,204,Pipariya,1366,Jajwara,'1027000902872500,Village,Bihar,13113.24,21855.4,24977.6,21855.4,21855.4,28099.8,21855.4
Rohtas,215,Karakat,1462,Kechua,'1033000603721800,Village,Bihar,13113.66,21856.1,24978.4,21856.1,21856.1,28100.7,21856.1
Bhagalpur,192,Shahkund,1341,Beraichak Ibrahimchak,'1025000302761900,Village,Bihar,13114.08,21856.8,24979.2,21856.8,21856.8,28101.6,21856.8
Bhagalpur,192,Colgong,1336,Saur,'1033000703732700,Village,Bihar,13114.5,21857.5,24980,21857.5,21857.5,28102.5,21857.5
Munger,207,Asarganj,1361,Chapha Milik,'1027001402899900,Village,Bihar,13114.92,21858.2,24980.8,21858.2,21858.2,28103.4,21858.2
Jehanabad,199,Kaler,1543,Bhagwanpur,'1022001302388400,Village,Bihar,13115.34,21858.9,24981.6,21858.9,21858.9,28104.3,21858.9
Bhagalpur,192,Shahkund,1341,Paairdominia Terahbighi,'1022001302388300,Village,Bihar,13115.76,21859.6,24982.4,21859.6,21859.6,28105.2,21859.6
Sheikhpura,219,Sheikhpura,1374,Audhe,'1032000103489700,Village,Bihar,13116.18,21860.3,24983.2,21860.3,21860.3,28106.1,21860.3
Kaimur (Bhabua),200,Chand,1451,Naukata,'1022000802343900,Village,Bihar,13116.6,21861,24984,21861,21861,28107,21861
Rohtas,215,Bikramganj,1461,Gotpa,'1025000302768300,Village,Bihar,13117.02,21861.7,24984.8,21861.7,21861.7,28107.9,21861.7
Munger,207,Kharagpur,1360,Nisahara,'1024000602720500,Village,Bihar,13117.44,21862.4,24985.6,21862.4,21862.4,28108.8,21862.4
Bhagalpur,192,Shahkund,1341,Karanpur,'1022001102367900,Village,Bihar,13117.86,21863.1,24986.4,21863.1,21863.1,28109.7,21863.1
Sheikhpura,219,Sheikhpura,1374,Faridpur,'1022001202377700,Village,Bihar,13118.28,21863.8,24987.2,21863.8,21863.8,28110.6,21863.8
Lakhisarai,204,Surajgarha,1367,Rampur Thana Amanat Sa,'1024000602719700,Village,Bihar,13118.7,21864.5,24988,21864.5,21864.5,28111.5,21864.5
Bhagalpur,192,Sabour,1338,Maheshpur,'1025000302764200,Village,Bihar,13119.12,21865.2,24988.8,21865.2,21865.2,28112.4,21865.2
Munger,207,Asarganj,1361,Sadpur,'1022001602434000,Village,Bihar,13119.54,21865.9,24989.6,21865.9,21865.9,28113.3,21865.9
Bhagalpur,192,Nathnagar,1339,Daradhi,'1025000302764300,Village,Bihar,13119.96,21866.6,24990.4,21866.6,21866.6,28114.2,21866.6
Bhagalpur,192,Jagdishpur,1343,Phulwaria,'1022001302388100,Village,Bihar,13120.38,21867.3,24991.2,21867.3,21867.3,28115.1,21867.3
Munger,207,Kharagpur,1360,Baijalpur,'1032000603541500,Village,Bihar,13120.8,21868,24992,21868,21868,28116,21868
Rohtas,215,Dinara,1458,Parsa,'1032000903568500,Village,Bihar,13121.22,21868.7,24992.8,21868.7,21868.7,28116.9,21868.7
Nalanda,209,Bihar,1386,Chhabilapur,'1032000103485200,Village,Bihar,13121.64,21869.4,24993.6,21869.4,21869.4,28117.8,21869.4
Bhagalpur,192,Colgong,1336,Goharchak,'1032000503540000,Village,Bihar,13122.06,21870.1,24994.4,21870.1,21870.1,28118.7,21870.1
Rohtas,215,Sanjhauli,1465,Tendua,'1022001202377500,Village,Bihar,13122.48,21870.8,24995.2,21870.8,21870.8,28119.6,21870.8
Sheikhpura,219,Sheikhpura,1374,Rasulpur,'1022001202377600,Village,Bihar,13122.9,21871.5,24996,21871.5,21871.5,28120.5,21871.5
Kaimur (Bhabua),200,Durgawati,1450,Ashoga,'1032000603547400,Village,Bihar,13123.32,21872.2,24996.8,21872.2,21872.2,28121.4,21872.2
Nalanda,209,Ekangarsarai,1391,Muhammadpur,'1033000703734100,Village,Bihar,13123.74,21872.9,24997.6,21872.9,21872.9,28122.3,21872.9
Lakhisarai,204,Surajgarha,1367,Jagir Gulam Rasul Khan,'1033000203692900,Village,Bihar,13124.16,21873.6,24998.4,21873.6,21873.6,28123.2,21873.6
Bhagalpur,192,Jagdishpur,1343,Jandichak,'1025000102746000,Village,Bihar,13124.58,21874.3,24999.2,21874.3,21874.3,28124.1,21874.3
Rohtas,215,Dinara,1458,Bhelari Bichali,'1022001502420700,Village,Bihar,13125,21875,25000,21875,21875,28125,21875
Sheikhpura,219,Ghat Kusumbha,1375,Bhadaus,'1025000302764500,Village,Bihar,13125.42,21875.7,25000.8,21875.7,21875.7,28125.9,21875.7
Nalanda,209,Bihar,1386,Tungi,'1033000803747300,Village,Bihar,13125.84,21876.4,25001.6,21876.4,21876.4,28126.8,21876.4
Bhagalpur,192,Jagdishpur,1343,Fatmachak,'1027001402899800,Village,Bihar,13126.26,21877.1,25002.4,21877.1,21877.1,28127.7,21877.1
Kaimur (Bhabua),200,Mohania,1449,Samahuta,'1032001103596400,Village,Bihar,13126.68,21877.8,25003.2,21877.8,21877.8,28128.6,21877.8
Kaimur (Bhabua),200,Mohania,1449,Narayanpur,'1032001103598200,Village,Bihar,13127.1,21878.5,25004,21878.5,21878.5,28129.5,21878.5
Kaimur (Bhabua),200,Chand,1451,Bararhi,'1025000302766500,Village,Bihar,13127.52,21879.2,25004.8,21879.2,21879.2,28130.4,21879.2
Kaimur (Bhabua),200,Chand,1451,Kesari,'1032001103596300,Village,Bihar,13127.94,21879.9,25005.6,21879.9,21879.9,28131.3,21879.9
Jehanabad,199,Karpi,1544,Bhagwatipur,'1031000403348100,Village,Bihar,13128.36,21880.6,25006.4,21880.6,21880.6,28132.2,21880.6
Nalanda,209,Islampur,1392,Paharpura,'1031000403364400,Village,Bihar,13128.78,21881.3,25007.2,21881.3,21881.3,28133.1,21881.3
Nalanda,209,Islampur,1392,Bakaur,'1033000203693500,Village,Bihar,13129.2,21882,25008,21882,21882,28134,21882
Bhagalpur,192,Sabour,1338,Parghari,'1032000603550400,Village,Bihar,13129.62,21882.7,25008.8,21882.7,21882.7,28134.9,21882.7
Rohtas,215,Karakat,1462,Kumbhi,'1032000603548700,Village,Bihar,13130.04,21883.4,25009.6,21883.4,21883.4,28135.8,21883.4
Bhagalpur,192,Colgong,1336,Kurma,'1025000302768300,Village,Bihar,13130.46,21884.1,25010.4,21884.1,21884.1,28136.7,21884.1
Bhagalpur,192,Shahkund,1341,Shahzadpur,'1032000203514600,Village,Bihar,13130.88,21884.8,25011.2,21884.8,21884.8,28137.6,21884.8
Bhagalpur,192,Jagdishpur,1343,Binandi,'1025000302764100,Village,Bihar,13131.3,21885.5,25012,21885.5,21885.5,28138.5,21885.5
Bhagalpur,192,Shahkund,1341,Tekna,'1022001502420500,Village,Bihar,13131.72,21886.2,25012.8,21886.2,21886.2,28139.4,21886.2
Jehanabad,199,Ghoshi,1539,Nandna,'1033000503712400,Village,Bihar,13132.14,21886.9,25013.6,21886.9,21886.9,28140.3,21886.9
Bhagalpur,192,Sultanganj,1340,Bhagalpura,'1025000302766800,Village,Bihar,13132.56,21887.6,25014.4,21887.6,21887.6,28141.2,21887.6
Lakhisarai,204,Lakhisarai,1368,Jhakhar,'1031000303333700,Village,Bihar,13132.98,21888.3,25015.2,21888.3,21888.3,28142.1,21888.3
Lakhisarai,204,Surajgarha,1367,Rampur Thana Amanat Sa,'1033000603721600,Village,Bihar,13133.4,21889,25016,21889,21889,28143,21889
Jehanabad,199,Jehanabad,1536,Ghosi,'1027001502903300,Village,Bihar,13133.82,21889.7,25016.8,21889.7,21889.7,28143.9,21889.7
Bhagalpur,192,Sabour,1338,Amdar Milik,'1027001202887500,Village,Bihar,13134.24,21890.4,25017.6,21890.4,21890.4,28144.8,21890.4
Rohtas,215,Kochas,1457,Kohkar,'1033000103691400,Village,Bihar,13134.66,21891.1,25018.4,21891.1,21891.1,28145.7,21891.1
Bhagalpur,192,Jagdishpur,1343,Maksuspur,'1024000502717500,Village,Bihar,13135.08,21891.8,25019.2,21891.8,21891.8,28146.6,21891.8
Bhagalpur,192,Jagdishpur,1343,Ibrahimpur,'1032000103491800,Village,Bihar,13135.5,21892.5,25020,21892.5,21892.5,28147.5,21892.5
Sheikhpura,219,Sheikhpura,1374,Kamta,'1024000602721100,Village,Bihar,13135.92,21893.2,25020.8,21893.2,21893.2,28148.4,21893.2
Sheikhpura,219,Barbigha,1372,Maldah,'1022001302390700,Village,Bihar,13136.34,21893.9,25021.6,21893.9,21893.9,28149.3,21893.9
Bhagalpur,192,Nathnagar,1339,Bahadurpur Katahara,'1025000402780800,Village,Bihar,13136.76,21894.6,25022.4,21894.6,21894.6,28150.2,21894.6
Sheikhpura,219,Barbigha,1372,Khalil Chak,'1031000603378700,Village,Bihar,13137.18,21895.3,25023.2,21895.3,21895.3,28151.1,21895.3
Nalanda,209,Bihar,1386,Naubatpur Lotan,'1027001502902600,Village,Bihar,13137.6,21896,25024,21896,21896,28152,21896
Munger,207,Kharagpur,1360,Jalsakra,'1032001103598100,Village,Bihar,13138.02,21896.7,25024.8,21896.7,21896.7,28152.9,21896.7
Bhagalpur,192,Sultanganj,1340,Karharia,'1027000802867600,Village,Bihar,13138.44,21897.4,25025.6,21897.4,21897.4,28153.8,21897.4
Kaimur (Bhabua),200,Mohania,1449,Mobarakpur,'1024000602719600,Village,Bihar,13138.86,21898.1,25026.4,21898.1,21898.1,28154.7,21898.1
Bhagalpur,192,Sultanganj,1340,Daulatpur Inglish,'1022001302390100,Village,Bihar,13139.28,21898.8,25027.2,21898.8,21898.8,28155.6,21898.8
Munger,207,Kharagpur,1360,Kendua Kishunpur,'1033000703732800,Village,Bihar,13139.7,21899.5,25028,21899.5,21899.5,28156.5,21899.5
Kaimur (Bhabua),200,Kudra,1448,Gayghat,'1032000103489800,Village,Bihar,13140.12,21900.2,25028.8,21900.2,21900.2,28157.4,21900.2
Munger,207,Kharagpur,1360,Bindi,'1022001302388800,Village,Bihar,13140.54,21900.9,25029.6,21900.9,21900.9,28158.3,21900.9
Bhagalpur,192,Shahkund,1341,Madhukita,'1022001102368600,Village,Bihar,13140.96,21901.6,25030.4,21901.6,21901.6,28159.2,21901.6
Kaimur (Bhabua),200,Mohania,1449,Sariawan,'1031000603392000,Village,Bihar,13141.38,21902.3,25031.2,21902.3,21902.3,28160.1,21902.3
Rohtas,215,Kochas,1457,Kaarmaini,'1025000302768300,Village,Bihar,13141.8,21903,25032,21903,21903,28161,21903
Jehanabad,199,Jehanabad,1536,Alampur,'1033000703734200,Village,Bihar,13142.22,21903.7,25032.8,21903.7,21903.7,28161.9,21903.7
Nalanda,209,Islampur,1392,Khurrampur,'1024000602718800,Village,Bihar,13142.64,21904.4,25033.6,21904.4,21904.4,28162.8,21904.4
Bhagalpur,192,Jagdishpur,1343,Mahammadpur Semaria,'1031000503371200,Village,Bihar,13143.06,21905.1,25034.4,21905.1,21905.1,28163.7,21905.1
Kaimur (Bhabua),200,Mohania,1449,Kanhiya,'1025000402779800,Village,Bihar,13143.48,21905.8,25035.2,21905.8,21905.8,28164.6,21905.8
Munger,207,Asarganj,1361,Bhatehri,'1031000603379000,Village,Bihar,13143.9,21906.5,25036,21906.5,21906.5,28165.5,21906.5
Munger,207,Asarganj,1361,Jorari,'1022001002348800,Village,Bihar,13144.32,21907.2,25036.8,21907.2,21907.2,28166.4,21907.2
Bhagalpur,192,Shahkund,1341,Harnathpur,'1031000603379900,Village,Bihar,13144.74,21907.9,25037.6,21907.9,21907.9,28167.3,21907.9
Rohtas,215,Kochas,1457,Misraulia,'1022001102368700,Village,Bihar,13145.16,21908.6,25038.4,21908.6,21908.6,28168.2,21908.6
Rohtas,215,Dinara,1458,Rampur Khurd,'1033000803742300,Village,Bihar,13145.58,21909.3,25039.2,21909.3,21909.3,28169.1,21909.3
Jehanabad,199,Ratni Faridpur,1535,Qazi Chak,'1026000102792800,Village,Bihar,13146,21910,25040,21910,21910,28170,21910
Munger,207,Asarganj,1361,Adras,'1031000603379800,Village,Bihar,13146.42,21910.7,25040.8,21910.7,21910.7,28170.9,21910.7
Rohtas,215,Kochas,1457,Tirgunpur,'1022001502420200,Village,Bihar,13146.84,21911.4,25041.6,21911.4,21911.4,28171.8,21911.4
Rohtas,215,Kochas,1457,Bhairopur,'1033000603723100,Village,Bihar,13147.26,21912.1,25042.4,21912.1,21912.1,28172.7,21912.1
Jehanabad,199,Karpi,1544,Karpi,'1033000503712500,Village,Bihar,13147.68,21912.8,25043.2,21912.8,21912.8,28173.6,21912.8
Sheikhpura,219,Ghat Kusumbha,1375,Raghunathpur,'1022001102360200,Village,Bihar,13148.1,21913.5,25044,21913.5,21913.5,28174.5,21913.5
Bhagalpur,192,Shahkund,1341,Khaira,'1033000303704300,Village,Bihar,13148.52,21914.2,25044.8,21914.2,21914.2,28175.4,21914.2
Jehanabad,199,Ratni Faridpur,1535,Gopalpur,'1027001602911800,Village,Bihar,13148.94,21914.9,25045.6,21914.9,21914.9,28176.3,21914.9
Rohtas,215,Dinara,1458,Rampur Kalan,'1032000503539700,Village,Bihar,13149.36,21915.6,25046.4,21915.6,21915.6,28177.2,21915.6
Lakhisarai,204,Surajgarha,1367,Mano,'1032000603547900,Village,Bihar,13149.78,21916.3,25047.2,21916.3,21916.3,28178.1,21916.3
Munger,207,Asarganj,1361,Pansain,'1031000303333800,Village,Bihar,13150.2,21917,25048,21917,21917,28179,21917
Kaimur (Bhabua),200,Mohania,1449,Khudra,'1024000602720300,Village,Bihar,13150.62,21917.7,25048.8,21917.7,21917.7,28179.9,21917.7
Bhagalpur,192,Nathnagar,1339,Shahpur Tamauni,'1022001502420600,Village,Bihar,13151.04,21918.4,25049.6,21918.4,21918.4,28180.8,21918.4
Bhagalpur,192,Goradih,1342,Mabarakpur,'1033001003756000,Village,Bihar,13151.46,21919.1,25050.4,21919.1,21919.1,28181.7,21919.1
Bhagalpur,192,Nathnagar,1339,Shahpur Tamauni,'1031000603378900,Village,Bihar,13151.88,21919.8,25051.2,21919.8,21919.8,28182.6,21919.8
Rohtas,215,Karakat,1462,Motha,'1031000303333900,Village,Bihar,13152.3,21920.5,25052,21920.5,21920.5,28183.5,21920.5
Jehanabad,199,Ghoshi,1539,Mehdipur,'1024000602721000,Village,Bihar,13152.72,21921.2,25052.8,21921.2,21921.2,28184.4,21921.2
Lakhisarai,204,Surajgarha,1367,Rampur Thana Amanat Sa,'1022001102360100,Village,Bihar,13153.14,21921.9,25053.6,21921.9,21921.9,28185.3,21921.9
Jehanabad,199,Kaler,1543,Koilbhupat,'1032000103485800,Village,Bihar,13153.56,21922.6,25054.4,21922.6,21922.6,28186.2,21922.6
Kaimur (Bhabua),200,Mohania,1449,Sukhpurwa,'1025000302763600,Village,Bihar,13153.98,21923.3,25055.2,21923.3,21923.3,28187.1,21923.3
Jehanabad,199,Ghoshi,1539,Siripur,'1032000203514500,Village,Bihar,13154.4,21924,25056,21924,21924,28188,21924
Rohtas,215,Kochas,1457,Bharsaria,'1024000502709600,Village,Bihar,13154.82,21924.7,25056.8,21924.7,21924.7,28188.9,21924.7
Bhagalpur,192,Sabour,1338,Moglanichak,'1026000402811900,Village,Bihar,13155.24,21925.4,25057.6,21925.4,21925.4,28189.8,21925.4
Bhagalpur,192,Shahkund,1341,Patauni,'1033000603723200,Village,Bihar,13155.66,21926.1,25058.4,21926.1,21926.1,28190.7,21926.1
Jehanabad,199,Kako,1537,Qazi Sarai,'1032000103486000,Village,Bihar,13156.08,21926.8,25059.2,21926.8,21926.8,28191.6,21926.8
Bhagalpur,192,Nathnagar,1339,Naraenpur,'1025000302766900,Village,Bihar,13156.5,21927.5,25060,21927.5,21927.5,28192.5,21927.5
Bhagalpur,192,Shahkund,1341,Munjath Buzurg,'1032000603547200,Village,Bihar,13156.92,21928.2,25060.8,21928.2,21928.2,28193.4,21928.2
Bhagalpur,192,Shahkund,1341,Naraenpur,'1033000503712200,Village,Bihar,13157.34,21928.9,25061.6,21928.9,21928.9,28194.3,21928.9
Nalanda,209,Islampur,1392,kasmiri Chak,'1027000902872400,Village,Bihar,13157.76,21929.6,25062.4,21929.6,21929.6,28195.2,21929.6
Bhagalpur,192,Jagdishpur,1343,Maksuspur,'1022001102360000,Village,Bihar,13158.18,21930.3,25063.2,21930.3,21930.3,28196.1,21930.3
Kaimur (Bhabua),200,Chand,1451,Bhatani,'1033000203693600,Village,Bihar,13158.6,21931,25064,21931,21931,28197,21931
Nalanda,209,Islampur,1392,Kobil,'1033000803742600,Village,Bihar,13159.02,21931.7,25064.8,21931.7,21931.7,28197.9,21931.7
Rohtas,215,Kochas,1457,Lakhanpura,'1024000602718700,Village,Bihar,13159.44,21932.4,25065.6,21932.4,21932.4,28198.8,21932.4
Bhagalpur,192,Shahkund,1341,Dewakharkita,'1033000503712300,Village,Bihar,13159.86,21933.1,25066.4,21933.1,21933.1,28199.7,21933.1
Munger,207,Asarganj,1361,Sadhopur Inglish,'1032000103490800,Village,Bihar,13160.28,21933.8,25067.2,21933.8,21933.8,28200.6,21933.8
Munger,207,Asarganj,1361,Dhuria Arazi,'1025000202749600,Village,Bihar,13160.7,21934.5,25068,21934.5,21934.5,28201.5,21934.5
Sheikhpura,219,Sheikhpura,1374,Chanre,'1033000603723300,Village,Bihar,13161.12,21935.2,25068.8,21935.2,21935.2,28202.4,21935.2
Bhagalpur,192,Sonhaula,1344,Sonudih,'1024000602721400,Village,Bihar,13161.54,21935.9,25069.6,21935.9,21935.9,28203.3,21935.9
Rohtas,215,Sanjhauli,1465,Jigni,'1033000803742500,Village,Bihar,13161.96,21936.6,25070.4,21936.6,21936.6,28204.2,21936.6
Rohtas,215,Karakat,1462,Pipra,'1024000502709300,Village,Bihar,13162.38,21937.3,25071.2,21937.3,21937.3,28205.1,21937.3
Kaimur (Bhabua),200,Kudra,1448,Dumri,'1025000202749700,Village,Bihar,13162.8,21938,25072,21938,21938,28206,21938
Rohtas,215,Karakat,1462,Sonbarsa,'1032000603548200,Village,Bihar,13163.22,21938.7,25072.8,21938.7,21938.7,28206.9,21938.7
Lakhisarai,204,Lakhisarai,1368,Rampur Thana Amanat Sa,'1022001302388200,Village,Bihar,13163.64,21939.4,25073.6,21939.4,21939.4,28207.8,21939.4
Jehanabad,199,Ghoshi,1539,Dhorhari,'1022000802342200,Village,Bihar,13164.06,21940.1,25074.4,21940.1,21940.1,28208.7,21940.1
Kaimur (Bhabua),200,Kudra,1448,Ojhaulia,'1024000602720100,Village,Bihar,13164.48,21940.8,25075.2,21940.8,21940.8,28209.6,21940.8
